date,open,high,low,close,volume,amount,pct_chg,fetch_source
2026-04-20,424.78,429.59,417.92,424.29,52927821.0,22768028850.0,-2.6344172384514697,AkshareFetcher
2026-04-21,426.74,441.58,417.03,439.1,57774562.0,25412275749.0,3.4905371326215517,AkshareFetcher
2026-04-22,439.42,446.35,431.57,434.77,46025432.0,20173924648.0,-0.9861079480756207,AkshareFetcher
2026-04-23,441.9,442.0,433.43,437.31,35430966.0,15566836621.0,0.5842169422913379,AkshareFetcher
2026-04-24,440.4,446.83,436.42,443.29,39542497.0,17517374359.0,1.3674510072946067,AkshareFetcher
2026-04-27,443.02,447.14,432.23,433.31,33061283.0,14514326132.0,-2.2513478761081895,AkshareFetcher
2026-04-28,424.65,431.73,421.47,426.13,35012113.0,14992134063.0,-1.6570123006623416,AkshareFetcher
2026-04-29,430.44,443.54,426.45,443.39,37633560.0,16473164318.0,4.050407152746804,AkshareFetcher
2026-04-30,444.89,447.88,434.42,434.42,29812094.0,13127297982.0,-2.023049685378553,AkshareFetcher
2026-05-06,455.85,464.2,447.01,458.34,47372718.0,21679900613.0,5.506192164264978,AkshareFetcher
2026-05-07,467.06,467.06,445.39,450.01,38621274.0,17551196925.0,-1.8174281101365763,AkshareFetcher
2026-05-08,447.38,453.85,434.62,435.42,36604851.0,16224287222.0,-3.242150174440561,AkshareFetcher
2026-05-11,438.41,448.88,433.53,444.5,34190101.0,15198345088.0,2.0853428873271795,AkshareFetcher
2026-05-12,444.98,445.24,427.74,429.69,34151497.0,14869224128.0,-3.3318335208099015,AkshareFetcher
2026-05-13,429.45,435.0,425.54,432.48,31685823.0,13668347814.0,0.6493053131327198,AkshareFetcher
2026-05-14,447.76,448.82,425.46,425.46,34704614.0,15157645640.0,-1.6231964483906847,AkshareFetcher
2026-05-15,426.53,429.94,419.48,422.07,29704893.0,12638150862.0,-0.7967846566069636,AkshareFetcher
2026-05-18,419.06,421.37,412.5,415.72,28498347.0,11894351176.0,-1.5044897765773335,AkshareFetcher
2026-05-19,414.36,418.38,405.33,416.41,26087668.0,10805349153.0,0.1659770999711263,AkshareFetcher
2026-05-20,415.49,421.46,411.17,413.25,28119031.0,11734883868.0,-0.7588674623568159,AkshareFetcher
2026-05-21,418.35,426.08,409.93,410.14,33867172.0,14239107293.0,-0.7525710828796162,AkshareFetcher
2026-05-22,413.2,415.0,408.52,409.67,27788381.0,11472585703.0,-0.11459501633588332,AkshareFetcher
2026-05-25,409.79,413.0,398.55,401.42,38197710.0,15479408962.0,-2.0138159982424853,AkshareFetcher
2026-05-26,404.72,407.29,398.91,401.05,35062703.0,14152427064.0,-0.09217278660754724,AkshareFetcher
2026-05-27,412.42,427.35,409.8,413.3,53372888.0,22373358897.0,3.054481984789925,AkshareFetcher
2026-05-28,418.48,419.06,404.73,414.18,32777149.0,13502296107.0,0.21292039680618213,AkshareFetcher
2026-05-29,421.47,429.3,415.05,422.47,49811891.0,21139031904.0,2.0015452218842045,AkshareFetcher
2026-06-01,430.54,436.66,416.67,418.58,38600452.0,16554495936.0,-0.9207754396762025,AkshareFetcher
2026-06-02,423.46,436.17,421.47,432.32,38798160.0,16719046201.0,3.2825266376797835,AkshareFetcher
2026-06-03,435.42,435.42,418.58,424.88,38552608.0,16460790913.0,-1.720947446336052,AkshareFetcher
2026-06-04,424.88,425.36,405.71,406.73,43115462.0,17788218035.0,-4.271794389003947,AkshareFetcher
2026-06-05,406.42,411.16,401.25,401.54,28738930.0,11711423570.0,-1.2760307820913086,AkshareFetcher
2026-06-08,394.37,401.23,389.29,391.6,28652636.0,11335280870.0,-2.475469442645817,AkshareFetcher
2026-06-09,398.55,400.42,386.6,398.06,27735147.0,10926469617.0,1.6496424923391206,AkshareFetcher
2026-06-10,393.85,397.56,383.73,387.1,24435715.0,9535581227.0,-2.753353765763955,AkshareFetcher
2026-06-11,385.58,389.93,378.66,380.82,26865447.0,10301875916.0,-1.6223198140015604,AkshareFetcher
2026-06-12,388.58,398.1,381.92,393.42,41420838.0,16278999883.0,3.3086497557901495,AkshareFetcher
2026-06-15,400.55,406.43,391.99,396.66,34074882.0,13613555701.0,0.8235473539728533,AkshareFetcher
2026-06-16,407.4,407.54,397.06,402.07,34839262.0,14107808735.0,1.3638884687137587,AkshareFetcher
2026-06-17,398.55,401.84,394.15,397.56,25009264.0,9965557906.0,-1.1216952271992375,AkshareFetcher
2026-06-18,398.94,408.41,388.51,390.14,38548105.0,15327443707.0,-1.86638494818393,AkshareFetcher
2026-06-22,391.58,411.84,384.61,407.5,59464844.0,23926025746.0,4.449684728558978,AkshareFetcher
2026-06-23,409.52,412.54,389.32,391.09,37374094.0,14957779394.0,-4.026993865030681,AkshareFetcher
2026-06-24,390.58,397.83,385.26,393.93,34427057.0,13521407676.0,0.7261755606126519,AkshareFetcher
2026-06-25,398.44,401.1,391.16,400.45,32404638.0,12900279038.0,1.6551163912370104,AkshareFetcher
2026-06-26,399.55,408.33,379.62,379.62,46525303.0,18133875467.0,-5.201648145835936,AkshareFetcher
2026-06-29,385.56,394.57,376.83,390.94,42525908.0,16529881653.0,2.981929297718766,AkshareFetcher
2026-06-30,391.07,400.91,388.59,391.59,27038346.0,10665434439.0,0.16626592315955868,AkshareFetcher
2026-07-01,388.59,389.59,368.66,382.45,44088579.0,16758898184.0,-2.3340739038279823,AkshareFetcher
2026-07-02,386.28,389.58,379.02,380.97,34075435.0,13139767259.0,-0.38697869002483065,AkshareFetcher
2026-07-03,380.58,386.55,377.63,378.63,25884940.0,9910832542.0,-0.6142215922513627,AkshareFetcher
2026-07-06,377.86,380.51,372.7,373.16,21648005.0,8167456241.0,-1.4446821435174062,AkshareFetcher
2026-07-07,374.64,377.51,369.42,371.14,20848582.0,7796643168.0,-0.5413227569943335,AkshareFetcher
2026-07-08,372.65,375.32,359.7,359.7,27051874.0,9902742689.0,-3.082394783639597,AkshareFetcher
2026-07-09,359.7,375.3,358.77,374.14,37794162.0,13905775670.0,4.0144564915207015,AkshareFetcher
2026-07-10,373.65,373.84,344.91,347.5,55601355.0,19867664607.0,-7.120329288501626,AkshareFetcher
2026-07-13,347.74,360.69,346.74,357.76,46290681.0,16540015163.0,2.9525179856115136,AkshareFetcher
2026-07-14,351.33,363.31,351.22,362.69,43631637.0,15701875682.0,1.3780187835420454,AkshareFetcher
2026-07-15,366.68,378.62,361.77,371.65,35849258.0,13440215221.0,2.470429292233023,AkshareFetcher
2026-07-16,368.15,373.67,363.18,364.88,25186882.0,9290699880.0,-1.821606350060534,AkshareFetcher
2026-07-17,370.96,373.88,358.7,358.7,51245336.0,18846714586.0,-1.6937075202806406,AkshareFetcher
2026-07-20,352.72,376.24,352.52,375.07,44790768.0,16632779399.0,4.563702258154456,AkshareFetcher
2026-07-21,371.32,389.59,371.15,380.82,44036045.0,16935106631.0,1.5330471645292887,AkshareFetcher
2026-07-22,381.47,383.61,368.53,370.92,31193761.0,11690411404.0,-2.5996533795493826,AkshareFetcher
2026-07-23,371.65,384.61,364.69,384.6,35940928.0,13610468722.0,3.68812681979942,AkshareFetcher
2026-07-24,381.8,389.45,381.27,381.63,25454224.0,9822803975.0,-0.7722308892355811,AkshareFetcher
2026-07-27,396.57,402.34,392.58,398.55,47327210.0,18875798863.0,4.433613709614037,AkshareFetcher
2026-07-28,394.83,398.55,389.45,389.45,37191082.0,14652804727.0,-2.2832768786852364,AkshareFetcher
2026-07-29,388.59,400.41,380.0,395.41,40435873.0,15926245586.0,1.5303633329053934,AkshareFetcher
2026-07-30,388.59,402.34,388.39,400.43,45239048.0,18103458994.0,1.2695682961988863,AkshareFetcher
2026-07-31,394.12,398.75,387.59,393.87,39414948.0,15602984033.0,-1.638238893189825,AkshareFetcher
2026-08-03,391.18,394.45,388.19,392.98,21522258.0,8458002894.0,-0.22596288115367402,AkshareFetcher
2026-08-04,393.57,396.42,389.81,393.67,26165417.0,10351812239.0,0.17558145452694074,AkshareFetcher
2026-08-05,398.57,406.43,396.56,403.74,30011167.0,12124213246.0,2.557980034038665,AkshareFetcher
2026-08-06,408.52,408.52,382.77,386.6,45320103.0,17750194541.0,-4.245306385297464,AkshareFetcher
2026-08-07,386.59,387.48,382.63,386.67,25519302.0,9877813285.0,0.018106570098286312,AkshareFetcher
2026-08-10,385.61,394.62,384.63,393.87,23160930.0,9025386578.0,1.8620529133369423,AkshareFetcher
2026-08-11,395.0,395.28,389.52,390.4,16299162.0,6397141515.0,-0.881001345621657,AkshareFetcher
2026-08-12,388.43,395.91,387.52,393.93,20236434.0,7909423542.0,0.9042008196721296,AkshareFetcher
2026-08-13,393.04,399.39,391.04,396.3,24429304.0,9665143597.0,0.6016297311705054,AkshareFetcher
2026-08-14,395.0,400.99,393.68,393.93,15930154.0,6305785417.0,-0.5980317940953883,AkshareFetcher
