date,open,high,low,close,volume,amount,pct_chg,fetch_source
2023-02-08,4.32,4.4,4.17,4.18,134009567.0,795300359.0,-3.0162412993039456,AkshareFetcher
2023-02-09,4.11,4.25,4.05,4.24,103580012.0,601176963.0,1.435406698564612,AkshareFetcher
2023-02-10,4.25,4.42,4.22,4.31,152681130.0,929149255.0,1.6509433962264008,AkshareFetcher
2023-02-13,4.22,4.37,4.15,4.33,141863529.0,844352581.0,0.4640371229698514,AkshareFetcher
2023-02-14,4.31,4.32,4.18,4.18,81970198.0,486772651.0,-3.4642032332563577,AkshareFetcher
2023-02-15,4.19,4.32,4.14,4.29,113237394.0,677633963.0,2.631578947368429,AkshareFetcher
2023-02-16,4.35,4.6,4.28,4.32,202735306.0,1263303511.0,0.6993006993007089,AkshareFetcher
2023-02-17,4.32,4.36,4.12,4.12,112595685.0,662374021.0,-4.629629629629628,AkshareFetcher
2023-02-20,4.16,4.25,4.13,4.24,95743796.0,565452900.0,2.9126213592233,AkshareFetcher
2023-02-21,4.23,4.47,4.2,4.42,185591466.0,1135070189.0,4.245283018867907,AkshareFetcher
2023-02-22,4.29,4.34,4.2,4.28,118732500.0,710611232.0,-3.1674208144796268,AkshareFetcher
2023-02-23,4.27,4.27,4.12,4.13,80344137.0,470354123.0,-3.5046728971962704,AkshareFetcher
2023-02-24,4.1,4.13,4.0,4.03,80955673.0,461010011.0,-2.4213075060532607,AkshareFetcher
2023-02-27,3.99,4.04,3.92,3.93,54821642.0,305603454.0,-2.481389578163773,AkshareFetcher
2023-02-28,3.97,4.01,3.93,4.0,37110690.0,206971912.0,1.781170483460559,AkshareFetcher
2023-03-01,3.96,4.42,3.95,4.42,232536488.0,1394728159.0,10.499999999999998,AkshareFetcher
2023-03-02,4.43,4.44,4.29,4.4,151416287.0,925011691.0,-0.4524886877827927,AkshareFetcher
2023-03-03,4.35,4.38,4.24,4.29,99141618.0,599050032.0,-2.500000000000002,AkshareFetcher
2023-03-06,4.32,4.35,4.08,4.12,138802539.0,809177070.0,-3.9627039627039617,AkshareFetcher
2023-03-07,4.11,4.18,4.07,4.08,86773260.0,501730698.0,-0.9708737864077666,AkshareFetcher
2023-03-08,4.07,4.18,4.07,4.13,58530500.0,338502734.0,1.225490196078427,AkshareFetcher
2023-03-09,4.13,4.28,4.11,4.25,124576164.0,736384153.0,2.90556900726393,AkshareFetcher
2023-03-10,4.22,4.57,4.15,4.4,255563540.0,1575028674.0,3.529411764705892,AkshareFetcher
2023-03-13,4.43,4.7,4.28,4.67,281633603.0,1770121312.0,6.136363636363629,AkshareFetcher
2023-03-14,5.02,5.32,4.87,4.87,478938006.0,3400306480.0,4.282655246252687,AkshareFetcher
2023-03-15,4.98,5.16,4.79,4.9,301914240.0,2109986143.0,0.6160164271047375,AkshareFetcher
2023-03-16,4.98,5.83,4.92,5.67,513692463.0,3846191126.0,15.714285714285705,AkshareFetcher
2023-03-17,5.79,6.56,5.78,6.56,532051557.0,4656121213.0,15.696649029982355,AkshareFetcher
2023-03-20,6.66,6.66,6.16,6.23,425121916.0,3780863809.0,-5.030487804878037,AkshareFetcher
2023-03-21,6.23,6.36,6.1,6.36,302024635.0,2647346953.0,2.08667736757624,AkshareFetcher
2023-03-22,6.25,6.96,6.06,6.52,428483177.0,3862644235.0,2.515723270440229,AkshareFetcher
2023-03-23,6.33,6.73,6.27,6.6,332894500.0,3036163921.0,1.2269938650306678,AkshareFetcher
2023-03-24,6.65,7.25,6.65,6.94,396843390.0,3902529522.0,5.151515151515174,AkshareFetcher
2023-03-27,6.95,6.98,6.38,6.64,387228664.0,3631056099.0,-4.3227665706051965,AkshareFetcher
2023-03-28,6.45,6.53,6.17,6.3,261150046.0,2325301724.0,-5.12048192771084,AkshareFetcher
2023-03-29,6.25,6.54,6.13,6.22,276475701.0,2460822835.0,-1.2698412698412764,AkshareFetcher
2023-03-30,6.16,6.5,6.11,6.19,237603342.0,2099103220.0,-0.4823151125401881,AkshareFetcher
2023-03-31,6.21,6.81,6.21,6.81,393270478.0,3607920701.0,10.016155088852983,AkshareFetcher
2023-04-03,6.56,7.27,6.45,7.13,431206840.0,4125452330.0,4.698972099853171,AkshareFetcher
2023-04-04,7.02,7.14,6.52,6.56,301241419.0,2890041433.0,-7.994389901823284,AkshareFetcher
2023-04-06,6.27,6.51,6.17,6.31,217781791.0,1925919307.0,-3.810975609756096,AkshareFetcher
2023-04-07,6.34,6.76,6.19,6.54,225464292.0,2063984871.0,3.645007923930277,AkshareFetcher
2023-04-10,6.47,6.48,5.54,5.63,326414424.0,2725966824.0,-13.914373088685018,AkshareFetcher
2023-04-11,5.64,6.31,5.64,6.06,306002365.0,2543562988.0,7.637655417406752,AkshareFetcher
2023-04-12,5.91,6.43,5.83,6.2,247997232.0,2123936827.0,2.310231023102327,AkshareFetcher
2023-04-13,6.6,7.36,6.6,6.8,543883393.0,5355811078.0,9.6774193548387,AkshareFetcher
2023-04-14,6.81,6.91,6.21,6.29,360893715.0,3299946291.0,-7.499999999999996,AkshareFetcher
2023-04-17,6.26,6.56,6.01,6.27,216427838.0,1906742268.0,-0.3179650238473885,AkshareFetcher
2023-04-18,6.2,6.35,6.03,6.15,199565616.0,1732302289.0,-1.913875598086112,AkshareFetcher
2023-04-19,6.14,6.43,6.11,6.2,233114970.0,2052155466.0,0.8130081300812941,AkshareFetcher
2023-04-20,6.62,7.44,6.54,7.44,611963438.0,6113611606.0,20.0,AkshareFetcher
2023-04-21,7.62,7.74,6.99,7.29,520134261.0,5346289097.0,-2.016129032258074,AkshareFetcher
2023-04-24,7.37,8.0,7.21,7.82,542216777.0,5761508854.0,7.270233196159115,AkshareFetcher
2023-04-25,7.68,8.46,7.42,8.28,555377771.0,6294398409.0,5.88235294117645,AkshareFetcher
2023-04-26,8.08,8.25,7.49,7.76,484795980.0,5358038282.0,-6.28019323671497,AkshareFetcher
2023-04-27,7.5,7.98,7.04,7.98,513737547.0,5442832011.0,2.8350515463917647,AkshareFetcher
2023-04-28,7.8,9.5,7.74,9.32,634978323.0,7798077057.0,16.79197994987469,AkshareFetcher
2023-05-04,9.29,10.62,8.98,10.02,589822629.0,7948054136.0,7.510729613733891,AkshareFetcher
2023-05-05,9.73,10.53,9.42,10.05,516264230.0,7229135570.0,0.2994011976048094,AkshareFetcher
2023-05-08,9.83,10.24,9.55,9.66,424438785.0,5878997979.0,-3.88059701492538,AkshareFetcher
2023-05-09,9.28,9.78,9.0,9.03,439750804.0,5736602067.0,-6.521739130434789,AkshareFetcher
2023-05-10,9.08,9.28,8.64,9.07,366917664.0,4629812369.0,0.4429678848283602,AkshareFetcher
2023-05-11,9.33,9.42,8.64,8.65,325037691.0,4078589910.0,-4.63065049614112,AkshareFetcher
2023-05-12,8.57,8.86,8.24,8.67,367322684.0,4423573015.0,0.2312138728323587,AkshareFetcher
2023-05-15,8.75,9.01,8.41,9.01,347084507.0,4280348063.0,3.9215686274509887,AkshareFetcher
2023-05-16,8.86,9.01,8.28,8.31,326691578.0,3966364636.0,-7.7691453940066495,AkshareFetcher
2023-05-17,8.17,8.53,7.95,8.35,291527995.0,3371740331.0,0.4813477737665383,AkshareFetcher
2023-05-18,8.24,8.82,8.12,8.56,340480450.0,4096432011.0,2.51497005988024,AkshareFetcher
2023-05-19,8.69,8.81,7.71,7.71,459155940.0,5291110387.0,-9.929906542056075,AkshareFetcher
2023-05-22,7.77,7.83,7.52,7.52,258622979.0,2773217251.0,-2.4643320363164745,AkshareFetcher
2023-05-23,7.51,7.55,7.21,7.23,236811806.0,2433030665.0,-3.856382978723394,AkshareFetcher
2023-05-24,7.23,7.4,7.12,7.27,240552466.0,2457251331.0,0.5532503457814641,AkshareFetcher
2023-05-25,7.26,7.39,6.92,7.17,263821539.0,2629013719.0,-1.375515818431905,AkshareFetcher
2023-05-26,7.12,7.51,7.08,7.37,261721422.0,2702747486.0,2.789400278940035,AkshareFetcher
2023-05-29,7.42,7.7,7.3,7.47,298228834.0,3135530857.0,1.3568521031207537,AkshareFetcher
2023-05-30,7.34,8.04,7.3,7.96,394979724.0,4306787729.0,6.559571619812576,AkshareFetcher
2023-05-31,8.04,8.12,7.73,7.82,275552787.0,3058315208.0,-1.7587939698492372,AkshareFetcher
2023-06-01,7.72,8.51,7.67,8.22,376992925.0,4311347163.0,5.115089514066495,AkshareFetcher
2023-06-02,8.31,8.57,8.09,8.24,292344922.0,3402402016.0,0.2433090024330786,AkshareFetcher
2023-06-05,8.09,8.68,8.02,8.48,318700091.0,3741389664.0,2.9126213592233,AkshareFetcher
2023-06-06,8.34,8.59,8.1,8.11,289935433.0,3413495127.0,-4.363207547169823,AkshareFetcher
2023-06-07,8.05,8.31,7.9,8.13,203087092.0,2314150152.0,0.2466091245376223,AkshareFetcher
2023-06-08,8.01,8.05,7.44,7.62,271138920.0,2912749532.0,-6.27306273062731,AkshareFetcher
2023-06-09,7.74,7.82,7.39,7.74,238118470.0,2551241378.0,1.5748031496062964,AkshareFetcher
2023-06-12,7.76,7.9,7.64,7.65,169269452.0,1842881759.0,-1.162790697674421,AkshareFetcher
2023-06-13,7.69,8.24,7.61,8.08,320619008.0,3590591481.0,5.620915032679741,AkshareFetcher
2023-06-14,8.08,8.62,8.04,8.38,335238848.0,3930790220.0,3.712871287128716,AkshareFetcher
2023-06-15,8.74,8.83,8.09,8.09,310405416.0,3640057030.0,-3.4606205250596767,AkshareFetcher
2023-06-16,8.08,8.54,7.92,8.46,301477927.0,3514517544.0,4.573547589616833,AkshareFetcher
2023-06-19,8.46,8.64,8.34,8.56,311556463.0,3719743747.0,1.1820330969267046,AkshareFetcher
2023-06-20,8.44,8.96,8.41,8.66,328884023.0,4012252995.0,1.1682242990654237,AkshareFetcher
2023-06-21,8.49,8.5,7.81,7.82,288584395.0,3294289862.0,-9.69976905311778,AkshareFetcher
2023-06-26,7.62,7.77,7.05,7.09,231476756.0,2387999151.0,-9.335038363171355,AkshareFetcher
2023-06-27,7.12,7.17,6.96,7.03,144164432.0,1427457647.0,-0.8462623413258097,AkshareFetcher
2023-06-28,6.98,6.98,6.56,6.83,185156916.0,1756273436.0,-2.8449502133712667,AkshareFetcher
2023-06-29,6.84,6.98,6.83,6.89,119860830.0,1160082363.0,0.8784773060029227,AkshareFetcher
2023-06-30,6.85,6.94,6.74,6.89,125932663.0,1210400033.0,0.0,AkshareFetcher
2023-07-03,6.9,6.93,6.6,6.79,137727910.0,1306318994.0,-1.4513788098693747,AkshareFetcher
2023-07-04,6.78,6.81,6.69,6.73,113027422.0,1070118884.0,-0.8836524300441795,AkshareFetcher
2023-07-05,6.73,7.03,6.63,6.75,173776151.0,1668790084.0,0.2971768202080227,AkshareFetcher
2023-07-06,6.73,6.95,6.71,6.76,120224133.0,1151688207.0,0.1481481481481417,AkshareFetcher
2023-07-07,6.71,6.74,6.49,6.63,130732946.0,1214070845.0,-1.923076923076916,AkshareFetcher
2023-07-10,6.63,6.75,6.58,6.7,81446674.0,761983785.0,1.0558069381598756,AkshareFetcher
2023-07-11,6.43,6.59,6.31,6.51,152731185.0,1390860682.0,-2.8358208955223896,AkshareFetcher
2023-07-12,6.53,6.54,6.22,6.26,152163742.0,1358462433.0,-3.840245775729645,AkshareFetcher
2023-07-13,6.34,6.64,6.21,6.63,221146576.0,2003781051.0,5.91054313099042,AkshareFetcher
2023-07-14,6.77,7.02,6.63,6.83,261425119.0,2502356881.0,3.016591251885381,AkshareFetcher
2023-07-17,6.71,6.8,6.56,6.61,127729108.0,1195045933.0,-3.221083455344065,AkshareFetcher
2023-07-18,6.64,6.68,6.43,6.45,107997067.0,990879851.0,-2.4205748865355536,AkshareFetcher
2023-07-19,6.66,6.7,6.52,6.57,115284320.0,1067348648.0,1.860465116279064,AkshareFetcher
2023-07-20,6.57,6.63,6.43,6.46,102470783.0,937662464.0,-1.6742770167427756,AkshareFetcher
2023-07-21,6.41,6.49,6.28,6.31,97186519.0,869283114.0,-2.3219814241486114,AkshareFetcher
2023-07-24,6.28,6.51,6.23,6.36,82830840.0,742584543.0,0.7923930269413848,AkshareFetcher
2023-07-25,6.45,6.63,6.37,6.53,124406182.0,1137845246.0,2.672955974842761,AkshareFetcher
2023-07-26,6.49,6.53,6.21,6.25,116079936.0,1027206447.0,-4.287901990811638,AkshareFetcher
2023-07-27,6.21,6.29,6.11,6.13,82354732.0,714196549.0,-1.9199999999999997,AkshareFetcher
2023-07-28,6.08,6.18,6.02,6.13,84982789.0,726691340.0,0.0,AkshareFetcher
2023-07-31,6.09,6.36,6.0,6.3,105363455.0,926283431.0,2.7732463295269127,AkshareFetcher
2023-08-01,6.26,6.32,6.16,6.25,68926861.0,603283385.0,-0.7936507936507908,AkshareFetcher
2023-08-02,6.2,6.21,6.13,6.21,62003220.0,537102405.0,-0.6399999999999961,AkshareFetcher
2023-08-03,6.15,6.26,6.11,6.14,63332141.0,547615424.0,-1.1272141706924366,AkshareFetcher
2023-08-04,6.14,6.41,6.13,6.36,139117917.0,1238262413.0,3.583061889250816,AkshareFetcher
2023-08-07,6.33,6.46,6.31,6.36,103112224.0,923146557.0,0.0,AkshareFetcher
2023-08-08,6.33,6.46,6.29,6.31,86358509.0,773000991.0,-0.7861635220125951,AkshareFetcher
2023-08-09,6.28,6.33,6.1,6.11,75599983.0,657069238.0,-3.1695721077654397,AkshareFetcher
2023-08-10,6.1,6.28,6.08,6.13,61614924.0,534756323.0,0.3273322422258529,AkshareFetcher
2023-08-11,6.16,6.24,6.02,6.02,63628302.0,546619424.0,-1.794453507340954,AkshareFetcher
2023-08-14,5.91,6.27,5.89,6.26,102156501.0,880103476.0,3.9867109634551534,AkshareFetcher
2023-08-15,6.3,6.31,6.09,6.12,68333334.0,592740051.0,-2.2364217252396124,AkshareFetcher
2023-08-16,6.09,6.12,5.91,5.98,69854747.0,588306457.0,-2.287581699346397,AkshareFetcher
2023-08-17,5.93,6.08,5.89,6.03,62154151.0,523988089.0,0.836120401337781,AkshareFetcher
2023-08-18,6.0,6.04,5.77,5.77,96951882.0,797986895.0,-4.311774461028206,AkshareFetcher
2023-08-21,5.75,5.94,5.71,5.8,66692267.0,548534222.0,0.5199306759098743,AkshareFetcher
