date,open,high,low,close,volume,amount,pct_chg,fetch_source
2026-03-10,53.98,54.25,53.07,53.58,49323030.0,2650356476.0,0.37467216185835817,AkshareFetcher
2026-03-11,53.56,53.56,52.85,52.96,33530526.0,1784316645.0,-1.1571481896229918,AkshareFetcher
2026-03-12,52.79,53.28,52.2,52.56,29675027.0,1565362445.0,-0.7552870090634434,AkshareFetcher
2026-03-13,52.4,52.4,51.49,51.68,28474658.0,1481886274.0,-1.6742770167427756,AkshareFetcher
2026-03-16,51.63,52.02,50.88,52.01,31012385.0,1597227336.0,0.6385448916408576,AkshareFetcher
2026-03-17,52.06,52.22,50.99,51.05,27623125.0,1430552178.0,-1.8457988848298412,AkshareFetcher
2026-03-18,51.11,51.52,50.54,51.46,30233143.0,1544757566.0,0.8031341821743476,AkshareFetcher
2026-03-19,50.58,50.9,49.89,50.24,34558637.0,1742837453.0,-2.3707734162456306,AkshareFetcher
2026-03-20,50.68,50.71,48.95,48.95,36042220.0,1794876999.0,-2.5676751592356717,AkshareFetcher
2026-03-23,47.99,48.54,46.19,46.34,51267857.0,2428440314.0,-5.331971399387125,AkshareFetcher
2026-03-24,47.05,47.17,45.63,46.72,38375622.0,1781471179.0,0.820025895554588,AkshareFetcher
2026-03-25,47.04,47.84,46.99,47.46,34209609.0,1626959072.0,1.5839041095890405,AkshareFetcher
2026-03-26,47.49,47.51,46.32,46.46,23796921.0,1118509968.0,-2.107037505267595,AkshareFetcher
2026-03-27,45.77,46.75,45.66,46.63,21080746.0,978459700.0,0.3659061558329846,AkshareFetcher
2026-03-30,45.87,46.31,45.25,46.29,25695313.0,1181652410.0,-0.7291443276860488,AkshareFetcher
2026-03-31,46.29,47.04,45.95,46.1,24872262.0,1160281839.0,-0.4104558219917842,AkshareFetcher
2026-04-01,47.14,47.25,46.44,46.9,27399585.0,1285642890.0,1.7353579175704903,AkshareFetcher
2026-04-02,46.6,46.6,45.67,45.77,25133941.0,1160380935.0,-2.409381663112997,AkshareFetcher
2026-04-03,45.91,46.16,45.51,45.61,18696054.0,858109985.0,-0.3495739567402345,AkshareFetcher
2026-04-07,45.64,45.88,45.27,45.47,17066994.0,779754340.0,-0.306950230212677,AkshareFetcher
2026-04-08,46.39,47.81,46.39,47.8,52406841.0,2482663823.0,5.124257752364203,AkshareFetcher
2026-04-09,47.15,47.3,46.69,47.1,30245250.0,1426238984.0,-1.4644351464435101,AkshareFetcher
2026-04-10,47.39,48.22,47.36,47.53,39002542.0,1866549559.0,0.9129511677282265,AkshareFetcher
2026-04-13,47.12,47.81,46.95,47.67,27860475.0,1326252523.0,0.2945508100147265,AkshareFetcher
2026-04-14,48.39,48.53,47.76,48.22,36626803.0,1768145918.0,1.1537654709460776,AkshareFetcher
2026-04-15,48.75,48.87,47.28,47.43,35978985.0,1729037367.0,-1.638324346744091,AkshareFetcher
2026-04-16,47.72,48.35,47.69,47.99,35134960.0,1689317381.0,1.1806873286949182,AkshareFetcher
2026-04-17,47.75,48.34,47.53,48.13,29099650.0,1399841760.0,0.2917274432173489,AkshareFetcher
2026-04-20,48.09,48.96,47.79,48.83,43495977.0,2120636423.0,1.4543943486390987,AkshareFetcher
2026-04-21,49.39,49.53,48.29,48.67,32747564.0,1597300299.0,-0.3276674175711536,AkshareFetcher
2026-04-22,48.49,49.64,48.4,49.4,40049724.0,1973915043.0,1.4998972673104571,AkshareFetcher
2026-04-23,49.61,49.97,48.57,48.78,38515776.0,1896372750.0,-1.255060728744939,AkshareFetcher
2026-04-24,48.39,49.37,47.64,48.96,39198106.0,1902140239.0,0.36900369003689537,AkshareFetcher
2026-04-27,48.97,49.9,48.43,49.69,38620772.0,1913134435.0,1.4910130718954084,AkshareFetcher
2026-04-28,49.47,49.91,48.79,49.06,35086313.0,1730764448.0,-1.267860736566706,AkshareFetcher
2026-04-29,47.57,48.07,46.9,47.95,48923914.0,2342237705.0,-2.262535670607413,AkshareFetcher
2026-04-30,47.87,48.3,47.58,47.68,38018174.0,1821756993.0,-0.5630865484880121,AkshareFetcher
2026-05-06,48.24,50.07,48.23,49.37,70810376.0,3509881053.0,3.5444630872483174,AkshareFetcher
2026-05-07,49.61,49.92,49.1,49.86,52630932.0,2614014007.0,0.9925055701843322,AkshareFetcher
2026-05-08,50.38,50.76,49.51,49.79,64741273.0,3248741395.0,-0.14039310068191257,AkshareFetcher
2026-05-11,49.88,50.54,49.56,50.18,58970515.0,2960786349.0,0.7832898172323688,AkshareFetcher
2026-05-12,50.18,50.18,48.7,48.72,53809808.0,2649970105.0,-2.9095257074531755,AkshareFetcher
2026-05-13,48.48,49.49,48.01,49.29,52879775.0,2582084144.0,1.169950738916259,AkshareFetcher
2026-05-14,49.65,50.17,47.57,47.57,61328561.0,2973490828.0,-3.4895516331913123,AkshareFetcher
2026-05-15,47.57,48.43,46.93,47.03,52807889.0,2514352169.0,-1.1351692243010247,AkshareFetcher
2026-05-18,46.89,49.01,46.75,48.6,62270902.0,3018476028.0,3.3382947055071277,AkshareFetcher
2026-05-19,48.6,49.49,48.24,49.01,50693124.0,2483938695.0,0.8436213991769526,AkshareFetcher
2026-05-20,48.77,48.83,47.77,47.89,40329463.0,1945944528.0,-2.2852479085900823,AkshareFetcher
2026-05-21,48.14,49.25,47.04,47.09,58739722.0,2847680323.0,-1.670494884109408,AkshareFetcher
2026-05-22,47.47,47.77,46.66,47.24,41252913.0,1949517529.0,0.3185389679337458,AkshareFetcher
2026-05-25,47.59,48.57,47.3,48.57,53720367.0,2585302275.0,2.815410668924634,AkshareFetcher
2026-05-26,48.23,49.98,47.62,49.14,68937637.0,3387189241.0,1.1735639283508403,AkshareFetcher
2026-05-27,49.13,50.87,48.59,50.13,108408481.0,5435962111.0,2.0146520146520297,AkshareFetcher
2026-05-28,50.15,50.15,47.8,49.02,87309360.0,4268002314.0,-2.214242968282465,AkshareFetcher
2026-05-29,49.55,50.33,47.7,47.79,72645080.0,3570329498.0,-2.5091799265606007,AkshareFetcher
2026-06-01,47.79,49.75,47.49,49.03,70303148.0,3444255490.0,2.594685080560799,AkshareFetcher
2026-06-02,49.2,49.34,47.77,48.15,53732395.0,2593490746.0,-1.7948194982663757,AkshareFetcher
2026-06-03,47.71,48.51,46.93,47.4,58098355.0,2770800876.0,-1.5576323987538943,AkshareFetcher
2026-06-04,46.85,46.87,45.72,45.73,60594363.0,2796621798.0,-3.5232067510548526,AkshareFetcher
2026-06-05,45.72,46.32,44.91,45.92,48205483.0,2200804679.0,0.41548217800131404,AkshareFetcher
2026-06-08,44.9,45.28,43.86,44.02,43757662.0,1958185101.0,-4.137630662020908,AkshareFetcher
2026-06-09,44.21,44.8,43.86,44.41,32675647.0,1453150807.0,0.8859609268514257,AkshareFetcher
2026-06-10,44.2,44.3,42.01,42.19,54278138.0,2333194977.0,-4.998874127448771,AkshareFetcher
2026-06-11,41.8,41.8,40.44,40.7,51036137.0,2098152815.0,-3.5316425693292075,AkshareFetcher
2026-06-12,41.1,41.28,40.15,40.3,72321924.0,2943754769.0,-0.982800982801002,AkshareFetcher
2026-06-15,40.92,41.67,40.92,41.38,49322247.0,2039871206.0,2.6799007444168854,AkshareFetcher
2026-06-16,41.35,41.47,40.77,41.18,36357613.0,1498105600.0,-0.48332527791203894,AkshareFetcher
2026-06-17,41.17,41.85,40.49,41.49,43108291.0,1782809795.0,0.7527926177756328,AkshareFetcher
2026-06-18,41.23,43.5,40.86,42.51,66372710.0,2825097516.0,2.4584237165582,AkshareFetcher
2026-06-22,42.09,44.48,41.91,43.78,68438111.0,2993460403.0,2.9875323453305125,AkshareFetcher
2026-06-23,43.36,43.86,41.95,42.15,53704066.0,2304844363.0,-3.7231612608497056,AkshareFetcher
2026-06-24,42.15,42.78,41.47,42.5,42032751.0,1776292054.0,0.8303677342823335,AkshareFetcher
2026-06-25,42.45,42.61,41.3,41.58,44897562.0,1876254733.0,-2.1647058823529464,AkshareFetcher
2026-06-26,41.18,41.33,39.0,39.03,62995798.0,2513510995.0,-6.132756132756123,AkshareFetcher
2026-06-29,39.06,40.02,38.98,39.37,37193096.0,1471307458.0,0.8711247758134588,AkshareFetcher
2026-06-30,39.92,41.4,39.85,40.75,50811018.0,2070485085.0,3.5052070104140354,AkshareFetcher
2026-07-01,40.61,41.66,40.37,40.94,44736636.0,1840979591.0,0.46625766871164487,AkshareFetcher
2026-07-02,41.29,41.9,40.57,40.98,54363612.0,2236662435.0,0.09770395701025336,AkshareFetcher
2026-07-03,40.44,41.9,40.44,41.41,53827592.0,2218691089.0,1.0492923377257268,AkshareFetcher
2026-07-06,41.29,41.38,40.43,40.56,34444060.0,1408920665.0,-2.0526442888191165,AkshareFetcher
2026-07-07,40.16,40.91,39.78,39.86,28706264.0,1156295564.0,-1.725838264299806,AkshareFetcher
2026-07-08,40.2,41.21,39.87,40.85,44273472.0,1802557497.0,2.4836929252383344,AkshareFetcher
2026-07-09,40.68,42.38,40.41,42.27,65695327.0,2754346302.0,3.4761321909424714,AkshareFetcher
2026-07-10,41.89,44.2,41.4,43.09,79759649.0,3446061916.0,1.9399101017269826,AkshareFetcher
2026-07-13,43.13,43.35,41.63,41.9,48298698.0,2039026457.0,-2.761661638431201,AkshareFetcher
2026-07-14,41.95,42.47,40.22,41.18,44844457.0,1838037593.0,-1.7183770883054894,AkshareFetcher
2026-07-15,41.05,41.84,40.46,41.35,38744059.0,1599948477.0,0.412821758135018,AkshareFetcher
2026-07-16,41.09,42.45,40.88,41.99,45275277.0,1896335585.0,1.5477629987908026,AkshareFetcher
2026-07-17,41.63,42.3,40.03,41.12,53250513.0,2185504475.0,-2.071921886163386,AkshareFetcher
2026-07-20,40.6,41.23,40.33,40.97,39792015.0,1620701455.0,-0.36478599221789754,AkshareFetcher
2026-07-21,40.6,41.7,40.49,41.7,46134332.0,1900912055.0,1.7817915547962082,AkshareFetcher
2026-07-22,41.36,41.44,40.68,40.83,41814959.0,1713857403.0,-2.0863309352518122,AkshareFetcher
2026-07-23,40.67,40.77,40.03,40.49,32969505.0,1327311763.0,-0.8327210384521111,AkshareFetcher
2026-07-24,40.0,40.04,38.88,38.88,39047760.0,1538075149.0,-3.9762904420844625,AkshareFetcher
2026-07-27,38.88,39.74,38.55,39.73,27391189.0,1079029197.0,2.1862139917695256,AkshareFetcher
2026-07-28,39.21,40.45,39.2,39.81,30040242.0,1201183015.0,0.2013591744274068,AkshareFetcher
2026-07-29,39.72,40.28,39.3,40.07,30561898.0,1219474312.0,0.6531022356191851,AkshareFetcher
2026-07-30,39.8,40.66,39.7,39.87,32333927.0,1301438250.0,-0.4991265285750002,AkshareFetcher
2026-07-31,40.47,43.22,40.3,42.22,95553680.0,4014826117.0,5.894156007022833,AkshareFetcher
2026-08-03,42.3,43.78,42.29,42.81,76761155.0,3297194556.0,1.3974419706300312,AkshareFetcher
2026-08-04,42.81,43.76,42.7,43.49,61888293.0,2679462286.0,1.5884139219808358,AkshareFetcher
2026-08-05,43.5,45.33,43.21,44.17,78169796.0,3462621378.0,1.5635778339848194,AkshareFetcher
2026-08-06,43.69,44.72,43.41,43.68,59336109.0,2607093742.0,-1.1093502377179099,AkshareFetcher
2026-08-07,43.43,43.86,42.45,43.53,52262053.0,2256276198.0,-0.3434065934065922,AkshareFetcher
2026-08-10,43.53,43.99,42.81,43.49,36091741.0,1567718838.0,-0.09189065012634723,AkshareFetcher
2026-08-11,43.55,43.65,42.83,42.88,33457225.0,1445126522.0,-1.4026212922510939,AkshareFetcher
2026-08-12,42.88,43.23,42.47,42.59,30587815.0,1306350199.0,-0.6763059701492491,AkshareFetcher
2026-08-13,42.62,43.16,41.95,41.96,36059625.0,1534636410.0,-1.4792204742897441,AkshareFetcher
2026-08-14,41.87,42.74,41.16,41.78,37047420.0,1545704306.0,-0.42897998093421874,AkshareFetcher
