date,open,high,low,close,volume,amount,pct_chg,fetch_source
2023-05-05,842.072,842.574,823.969,828.762,643595450,12800030900.0,-1.67,ths
2023-05-08,830.134,837.236,827.149,833.086,564111860,11701847200.0,0.52,ths
2023-05-09,833.178,833.178,817.9,817.973,582841590,11639926900.0,-1.81,ths
2023-05-10,817.506,841.741,816.06,835.273,722781760,18365333000.0,2.11,ths
2023-05-11,835.457,852.896,832.722,847.257,677479830,17375574000.0,1.43,ths
2023-05-12,845.388,852.31,833.143,833.143,540116710,12263956600.0,-1.67,ths
2023-05-15,834.228,855.841,834.13,855.841,874294860,25211246000.0,2.72,ths
2023-05-16,857.664,860.896,851.514,854.16,645782510,17155247000.0,-0.2,ths
2023-05-17,854.514,860.21,849.419,860.21,605268100,14243603000.0,0.71,ths
2023-05-18,859.747,859.829,846.338,851.684,590716810,14149459000.0,-0.99,ths
2023-05-19,851.21,855.588,845.166,855.244,476024750,10465720800.0,0.42,ths
2023-05-22,852.749,859.874,849.158,858.939,537785400,10509639400.0,0.43,ths
2023-05-23,859.608,861.941,849.643,849.643,517321670,11565847800.0,-1.08,ths
2023-05-24,846.851,856.633,843.761,847.794,490859410,11423750900.0,-0.22,ths
2023-05-25,845.66,853.734,841.216,848.82,565524710,12362565900.0,0.12,ths
2023-05-26,849.108,849.159,830.894,840.528,589386610,13955425000.0,-0.98,ths
2023-05-29,840.343,841.672,825.663,827.019,610288350,13581174000.0,-1.61,ths
2023-05-30,826.202,830.953,817.253,828.06,609209480,12889599500.0,0.13,ths
2023-05-31,827.195,827.339,819.666,822.397,537521070,11471016100.0,-0.68,ths
2023-06-01,823.115,837.228,818.213,832.097,702262860,14390025000.0,1.18,ths
2023-06-02,834.078,857.695,834.078,856.957,899769280,19783335000.0,2.99,ths
2023-06-05,857.061,857.061,846.347,849.142,683492740,13987904000.0,-0.91,ths
2023-06-06,848.807,848.807,828.721,830.487,626530830,12214011700.0,-2.2,ths
2023-06-07,830.368,831.718,818.381,820.785,558497960,12003392500.0,-1.17,ths
2023-06-08,821.22,827.522,815.037,816.722,642862540,13301047700.0,-0.5,ths
2023-06-09,817.263,825.083,814.302,819.342,669823300,15187210000.0,0.32,ths
2023-06-12,817.74,831.173,813.964,828.318,607863770,12543873900.0,1.1,ths
2023-06-13,828.59,834.507,825.939,831.291,584792330,12016771800.0,0.36,ths
2023-06-14,832.307,833.192,823.147,824.064,624499860,13743921000.0,-0.87,ths
2023-06-15,824.993,846.52,821.605,846.107,925204540,24106163000.0,2.67,ths
2023-06-16,847.495,851.997,844.014,848.633,763015400,19162553000.0,0.3,ths
2023-06-19,848.235,851.415,842.403,843.093,716156740,16919126000.0,-0.65,ths
2023-06-20,843.477,845.985,837.972,839.874,610907950,15523540000.0,-0.38,ths
2023-06-21,839.446,847.036,827.727,827.727,618049800,15615267000.0,-1.45,ths
2023-06-26,822.142,836.301,817.416,823.695,698598100,17993828000.0,-0.49,ths
2023-06-27,826.564,837.572,822.786,836.893,573831370,13388210700.0,1.6,ths
2023-06-28,837.654,837.661,823.013,833.787,634023820,15357807000.0,-0.37,ths
2023-06-29,831.905,840.327,830.415,834.662,570069800,13094861000.0,0.1,ths
2023-06-30,835.523,862.266,834.269,857.42,843389640,19751204000.0,2.73,ths
2023-07-03,860.97,873.945,860.97,866.93,848424240,18713675000.0,1.11,ths
2023-07-04,872.352,874.96,868.526,872.091,851703490,18943152000.0,0.6,ths
2023-07-05,873.104,883.252,870.791,873.468,972654500,20878505000.0,0.16,ths
2023-07-06,871.224,875.424,867.22,870.948,892888810,19062993000.0,-0.29,ths
2023-07-07,868.502,869.875,861.77,862.077,718187930,15099650000.0,-1.02,ths
2023-07-10,863.961,877.391,863.91,870.29,757826880,18756809000.0,0.95,ths
2023-07-11,870.388,876.963,864.62,876.963,730274310,17369582000.0,0.77,ths
2023-07-12,878.099,880.471,868.704,869.48,851610000,21051031000.0,-0.85,ths
2023-07-13,870.823,878.332,870.172,872.439,730492370,16630321000.0,0.34,ths
2023-07-14,871.443,871.455,860.494,860.929,724303220,17122027000.0,-1.32,ths
2023-07-17,855.982,855.982,846.814,851.111,608707210,13747517000.0,-1.14,ths
2023-07-18,851.658,856.364,845.478,852.496,535599730,12968317700.0,0.16,ths
2023-07-19,850.104,853.574,842.181,847.618,550125140,11231592300.0,-0.57,ths
2023-07-20,849.259,858.718,846.233,846.763,736270910,15182313000.0,-0.1,ths
2023-07-21,845.125,850.248,839.392,840.143,618068520,13359952200.0,-0.78,ths
2023-07-24,837.949,837.956,828.694,829.668,530709440,12792825300.0,-1.25,ths
2023-07-25,838.536,847.503,838.013,847.41,772864680,16537674000.0,2.14,ths
2023-07-26,847.469,847.983,840.648,842.111,649486830,13066084200.0,-0.63,ths
2023-07-27,843.808,848.598,834.645,835.261,653671060,13280536500.0,-0.81,ths
2023-07-28,832.905,844.362,827.696,844.241,783678940,15058762000.0,1.08,ths
2023-07-31,846.671,860.18,846.569,855.558,929706070,19692184000.0,1.34,ths
2023-08-01,855.106,855.106,848.15,852.88,681013840,13514345000.0,-0.31,ths
2023-08-02,854.152,855.188,850.923,853.141,661822020,12350092500.0,0.03,ths
2023-08-03,850.666,853.554,848.904,853.158,587640460,11579161400.0,0.0,ths
2023-08-04,855.292,859.914,850.391,853.475,596640500,12578675300.0,0.04,ths
2023-08-07,851.61,854.418,845.147,847.124,529048960,10261237900.0,-0.74,ths
2023-08-08,846.63,847.249,837.298,840.401,515330630,10287058900.0,-0.79,ths
2023-08-09,838.765,840.018,834.48,835.172,411787500,8047892800.0,-0.62,ths
2023-08-10,835.083,842.424,834.93,839.115,378003400,8133453000.0,0.47,ths
2023-08-11,839.441,840.339,821.699,821.699,546621170,10731101400.0,-2.08,ths
2023-08-14,816.251,817.95,803.016,813.235,553120540,11508946900.0,-1.03,ths
2023-08-15,813.288,815.875,798.598,802.893,446281750,8766060900.0,-1.27,ths
2023-08-16,800.883,807.39,794.053,794.053,447689750,9181639900.0,-1.1,ths
2023-08-17,793.306,801.088,787.379,800.144,494207860,9674514900.0,0.77,ths
2023-08-18,800.461,804.376,788.697,788.697,488848560,9667871500.0,-1.43,ths
2023-08-21,788.281,791.961,776.947,776.947,441542140,9028197900.0,-1.49,ths
2023-08-22,780.055,784.002,757.565,771.25,583996430,11957126800.0,-0.73,ths
2023-08-23,769.761,769.761,751.437,751.462,485053690,10246244200.0,-2.57,ths
2023-08-24,753.616,759.723,744.68,751.866,444145310,9473233700.0,0.05,ths
2023-08-25,749.097,753.747,738.345,740.943,493750180,9110045500.0,-1.45,ths
2023-08-28,782.989,783.164,746.252,747.818,796300050,15492002000.0,0.93,ths
2023-08-29,747.523,775.795,746.443,775.19,778571820,15453194000.0,3.66,ths
2023-08-30,776.065,786.322,775.54,779.896,734834970,13631676000.0,0.61,ths
2023-08-31,777.903,777.903,768.025,771.713,615395190,11876129600.0,-1.05,ths
2023-09-01,772.145,774.842,768.094,771.922,494316440,9461051500.0,0.03,ths
2023-09-04,775.33,785.912,772.026,785.912,693782940,14741464000.0,1.81,ths
2023-09-05,784.758,788.184,781.159,784.905,634524560,13164836900.0,-0.13,ths
2023-09-06,783.337,791.925,779.624,790.955,652590770,13415449800.0,0.77,ths
2023-09-07,789.23,789.23,772.556,772.634,644476620,13175909900.0,-2.32,ths
2023-09-08,772.148,775.657,766.427,772.543,592144740,12071266900.0,-0.01,ths
2023-09-11,774.771,784.856,769.324,781.309,764542330,15510362000.0,1.13,ths
2023-09-12,782.854,787.458,776.547,782.288,800615700,15017038000.0,0.13,ths
2023-09-13,779.316,780.111,764.437,768.98,624138670,11302642100.0,-1.7,ths
2023-09-14,767.385,768.366,755.503,759.148,516901670,9712631600.0,-1.28,ths
2023-09-15,761.759,764.273,753.457,756.99,577655760,13400994500.0,-0.28,ths
2023-09-18,755.735,775.751,752.427,768.495,612215790,13341586600.0,1.52,ths
2023-09-19,767.944,767.944,758.02,760.339,559840520,13340387300.0,-1.06,ths
2023-09-20,757.939,761.323,751.651,751.651,503907020,10898263500.0,-1.14,ths
2023-09-21,749.818,754.498,745.637,746.932,507046840,11054098300.0,-0.63,ths
2023-09-22,745.5,759.643,744.449,759.629,548710430,12310253300.0,1.7,ths
2023-09-25,758.791,759.768,751.424,756.513,575427160,12480686200.0,-0.41,ths
2023-09-26,755.023,755.315,747.365,747.365,536053760,12485282200.0,-1.21,ths
2023-09-27,746.388,763.583,744.25,754.835,596113630,13419117300.0,1.0,ths
2023-09-28,758.139,765.695,758.139,764.29,749502730,15660080000.0,1.25,ths
2023-10-09,764.986,766.637,758.898,762.822,813479720,13387406400.0,-0.19,ths
2023-10-10,764.218,771.304,761.812,762.211,733031140,14486372000.0,-0.08,ths
2023-10-11,764.695,769.957,761.426,763.161,852189850,23718046000.0,0.12,ths
2023-10-12,766.354,783.272,764.689,782.945,1079610530,28758158000.0,2.59,ths
2023-10-13,778.774,779.931,773.066,776.811,886359430,22336213000.0,-0.78,ths
2023-10-16,778.24,778.24,760.361,763.534,911924110,23131185000.0,-1.71,ths
2023-10-17,765.151,774.438,761.769,767.937,1115091920,24195757000.0,0.58,ths
2023-10-18,764.222,764.319,754.334,754.5,1105604220,23159581000.0,-1.75,ths
2023-10-19,750.688,760.329,746.308,746.308,1232099700,26472728000.0,-1.09,ths
2023-10-20,741.79,764.748,741.53,755.756,1314241610,28993068000.0,1.27,ths
2023-10-23,753.911,753.911,729.049,732.43,1201595530,25857166000.0,-3.09,ths
2023-10-24,733.537,746.441,731.438,745.714,1179329350,24607136000.0,1.81,ths
2023-10-25,749.981,759.551,748.886,749.965,1092066580,23034625000.0,0.57,ths
2023-10-26,745.638,752.578,733.332,751.992,1206488350,23840271000.0,0.27,ths
2023-10-27,748.205,776.098,745.55,773.057,1444939700,29554062000.0,2.8,ths
2023-10-30,769.04,785.204,769.04,782.954,1206408000,27143080000.0,1.28,ths
2023-10-31,779.732,783.257,770.344,775.792,1168061940,23483344000.0,-0.91,ths
2023-11-01,776.035,779.223,770.164,775.162,1107073250,20316780000.0,-0.08,ths
2023-11-02,775.284,777.71,765.201,765.256,998996280,21729467000.0,-1.28,ths
2023-11-03,765.554,776.771,765.554,774.819,858546460,19139572000.0,1.25,ths
2023-11-06,778.632,800.825,778.632,799.954,1326751770,31006491000.0,3.24,ths
2023-11-07,798.473,803.459,793.87,801.539,1229148180,27906056000.0,0.2,ths
2023-11-08,800.318,802.967,794.859,800.488,1443102800,25594842000.0,-0.13,ths
2023-11-09,799.009,803.634,794.913,796.258,1210544240,24559330000.0,-0.53,ths
2023-11-10,793.395,794.888,787.875,792.099,1022616100,24236262000.0,-0.52,ths
2023-11-13,793.212,796.241,790.799,795.608,879171070,16993392000.0,0.44,ths
2023-11-14,795.385,799.581,792.72,796.006,830288280,17079273000.0,0.05,ths
2023-11-15,803.11,810.01,801.165,807.254,1190913540,28687370000.0,1.41,ths
2023-11-16,805.411,805.411,795.562,795.562,1196398430,20829102000.0,-1.45,ths
2023-11-17,792.809,803.016,791.619,801.309,961074030,16730498000.0,0.72,ths
2023-11-20,803.278,806.801,795.466,806.19,970691030,17085563000.0,0.61,ths
2023-11-21,807.551,812.261,802.042,803.038,1059775840,18215357000.0,-0.39,ths
2023-11-22,801.345,803.174,789.203,789.203,957418620,17989616000.0,-1.72,ths
2023-11-23,788.684,797.597,788.06,796.939,1017322250,17072600000.0,0.98,ths
2023-11-24,795.123,795.123,781.644,782.453,872092220,15223519000.0,-1.82,ths
2023-11-27,780.475,783.868,774.592,781.09,1187889420,23802623000.0,-0.17,ths
2023-11-28,779.62,790.013,777.026,789.941,1360946200,22005498000.0,1.13,ths
2023-11-29,788.166,789.905,779.176,780.777,1073737890,17157591000.0,-1.16,ths
2023-11-30,780.398,781.234,767.38,773.393,902532050,15485381000.0,-0.95,ths
2023-12-01,773.233,774.231,765.73,770.954,805319110,15409208000.0,-0.32,ths
2023-12-04,770.477,771.896,766.13,768.856,844587030,14799318000.0,-0.27,ths
2023-12-05,765.948,771.986,758.798,758.798,887377550,16265575000.0,-1.31,ths
2023-12-06,756.167,782.817,756.082,773.32,1204650280,27433912000.0,1.91,ths
2023-12-07,771.589,772.016,762.843,767.157,1120982690,23670285000.0,-0.8,ths
2023-12-08,768.916,771.209,758.784,759.905,960420330,18367119000.0,-0.95,ths
2023-12-11,756.82,761.45,747.498,760.61,899465480,17867645000.0,0.09,ths
2023-12-12,759.132,760.874,755.984,759.291,626533160,13233519800.0,-0.17,ths
2023-12-13,758.206,758.206,748.156,748.418,701551620,13008500700.0,-1.43,ths
2023-12-14,752.848,758.665,744.461,745.032,750999170,14560543000.0,-0.45,ths
2023-12-15,746.381,754.958,744.474,746.552,796509330,18334488000.0,0.2,ths
2023-12-18,744.515,747.854,732.827,734.035,713431630,16563226000.0,-1.68,ths
2023-12-19,733.359,739.469,730.636,735.905,590078620,12652808000.0,0.25,ths
2023-12-20,736.671,739.194,727.413,727.447,632354860,14671481000.0,-1.15,ths
2023-12-21,724.728,740.795,720.514,737.139,764076360,15518281000.0,1.33,ths
2023-12-22,736.168,746.848,727.739,737.98,825469800,19218350000.0,0.11,ths
2023-12-25,736.708,743.524,735.847,740.661,654773510,14385806000.0,0.36,ths
2023-12-26,741.257,741.257,732.789,734.616,627319180,12059924300.0,-0.82,ths
2023-12-27,734.984,736.374,725.847,733.528,808732930,15437738000.0,-0.15,ths
2023-12-28,730.766,769.317,730.766,766.577,1636941500,34280652000.0,4.51,ths
2023-12-29,765.347,774.12,765.347,774.018,1369821900,26298473000.0,0.97,ths
2024-01-02,774.637,774.637,766.643,766.643,1097124470,21057053000.0,-0.95,ths
2024-01-03,764.653,769.08,758.556,763.979,982168940,17056921000.0,-0.35,ths
2024-01-04,762.776,763.047,749.379,752.229,877890060,16226310000.0,-1.54,ths
2024-01-05,765.549,774.47,749.166,752.401,1354146900,24277234000.0,0.02,ths
2024-01-08,745.849,756.144,738.937,738.937,1334118430,22850416000.0,-1.79,ths
2024-01-09,737.568,750.173,730.789,737.061,1297400990,23032397000.0,-0.25,ths
2024-01-10,734.089,749.578,726.414,737.242,1238681530,24452662000.0,0.02,ths
2024-01-11,735.276,762.859,733.215,759.302,1430087200,30043019000.0,2.99,ths
2024-01-12,756.147,769.833,753.369,753.369,1240923380,24205714000.0,-0.78,ths
2024-01-15,750.128,754.548,743.809,747.708,1049228560,19215241000.0,-0.75,ths
2024-01-16,746.109,754.527,737.568,748.743,1377758100,24367070000.0,0.14,ths
2024-01-17,745.443,745.443,723.431,723.431,1095181550,18959814000.0,-3.38,ths
2024-01-18,716.914,722.676,700.92,722.676,1462126100,24706625000.0,-0.1,ths
2024-01-19,719.852,729.685,709.296,709.296,1031737120,19507483000.0,-1.85,ths
2024-01-22,704.582,704.889,668.021,672.398,1388780900,23201129000.0,-5.2,ths
2024-01-23,671.05,681.373,660.668,676.813,1194260370,19379155000.0,0.66,ths
2024-01-24,679.806,682.963,655.809,679.116,1255581570,20405498000.0,0.34,ths
2024-01-25,677.375,697.461,671.212,697.298,1422083500,23899013000.0,2.68,ths
2024-01-26,693.376,699.26,684.56,686.041,1106921670,18328675000.0,-1.61,ths
2024-01-29,686.805,688.586,659.31,659.31,1133518640,19142110000.0,-3.9,ths
2024-01-30,654.793,659.469,637.635,638.045,944851510,15027131000.0,-3.23,ths
2024-01-31,631.913,643.356,606.775,607.198,1299344200,20289681000.0,-4.83,ths
2024-02-01,602.967,614.072,591.677,598.398,1080921850,16732290000.0,-1.45,ths
2024-02-02,600.056,606.074,552.474,571.441,1364903700,20082959000.0,-4.5,ths
2024-02-05,566.534,566.534,515.652,531.052,1635189400,22071246000.0,-7.07,ths
2024-02-06,520.354,566.625,512.704,559.11,1711301400,23259649000.0,5.28,ths
2024-02-07,560.61,580.822,554.919,568.405,1992547000,28674069000.0,1.66,ths
2024-02-08,570.701,601.335,569.809,601.265,1826152600,27639692000.0,5.78,ths
2024-02-19,606.834,614.865,600.236,609.111,1478671300,22486828000.0,1.3,ths
2024-02-20,606.752,612.999,598.939,611.959,1175140890,18020497000.0,0.47,ths
2024-02-21,607.426,637.915,603.845,620.76,1582931300,24856829000.0,1.44,ths
2024-02-22,617.74,628.715,617.421,627.885,1109253880,17159867000.0,1.15,ths
2024-02-23,631.146,646.122,627.358,645.938,1557582900,26205336000.0,2.88,ths
2024-02-26,647.52,662.01,644.079,651.63,1864763900,29128669000.0,0.88,ths
2024-02-27,648.516,666.443,645.621,666.443,1665394700,28950340000.0,2.27,ths
2024-02-28,670.085,688.459,637.066,637.066,2371869500,41547020000.0,-4.41,ths
2024-02-29,629.816,662.99,629.816,662.738,1947818900,36625140000.0,4.03,ths
2024-03-01,666.283,671.402,660.276,669.143,1736597500,31030743000.0,0.97,ths
2024-03-04,670.16,675.071,655.46,664.059,1566604400,27693824000.0,-0.76,ths
2024-03-05,659.068,659.068,648.007,652.32,1685689900,29148638000.0,-1.77,ths
2024-03-06,650.324,667.924,648.952,660.42,1521713900,28287779000.0,1.24,ths
2024-03-07,660.907,664.7,649.388,649.388,1512566500,26875369000.0,-1.67,ths
2024-03-08,649.45,655.94,644.327,653.593,1133103230,20300903000.0,0.65,ths
2024-03-11,658.747,697.163,658.747,696.461,2418115400,44177340000.0,6.56,ths
2024-03-12,700.704,700.704,688.694,695.168,2605655000,44851238000.0,-0.19,ths
2024-03-13,694.892,701.33,692.601,697.386,2121746700,35762249000.0,0.32,ths
2024-03-14,695.415,701.315,680.091,687.814,2199752200,33145799000.0,-1.37,ths
2024-03-15,686.02,695.584,682.227,695.584,2197980000,34107513000.0,1.13,ths
2024-03-18,700.887,711.444,699.724,711.444,2681380800,42207014000.0,2.28,ths
2024-03-19,709.992,718.141,708.638,710.233,2260024600,33687693000.0,-0.17,ths
2024-03-20,709.491,715.26,707.922,713.995,1969517000,29057588000.0,0.53,ths
2024-03-21,713.552,714.864,701.261,707.808,1974662000,30310881000.0,-0.87,ths
2024-03-22,705.687,706.994,687.494,689.507,1711967500,29309331000.0,-2.59,ths
2024-03-25,686.224,695.231,676.03,676.03,1793357900,27348666000.0,-1.95,ths
2024-03-26,676.3,703.664,676.3,703.647,2107589900,36056652000.0,4.09,ths
2024-03-27,708.555,710.799,680.304,680.343,2291558900,39041505000.0,-3.31,ths
2024-03-28,674.389,698.955,674.389,693.152,2113159200,35826558000.0,1.88,ths
2024-03-29,691.18,705.92,691.18,699.911,2117241600,35365253000.0,0.98,ths
2024-04-01,703.115,729.71,703.115,729.71,2776004500,48555793000.0,4.26,ths
2024-04-02,731.789,762.498,729.777,758.255,3143734100,53058897000.0,3.91,ths
2024-04-03,758.654,778.679,751.677,754.621,3486915000,59203051000.0,-0.48,ths
2024-04-08,748.12,765.812,730.485,730.485,3111512500,53724590000.0,-3.2,ths
2024-04-09,725.698,781.646,725.698,781.646,3372139500,59776011000.0,7.0,ths
2024-04-10,782.309,782.309,763.003,769.05,3441283300,56719342000.0,-1.61,ths
2024-04-11,759.581,777.854,751.905,763.156,3213919900,55863569000.0,-0.77,ths
2024-04-12,756.31,758.199,731.103,732.3,3162982900,54037805000.0,-4.04,ths
2024-04-15,725.227,737.221,695.037,704.01,3034102800,50915620000.0,-3.86,ths
2024-04-16,694.684,695.087,656.754,656.97,3125538200,49996117000.0,-6.68,ths
2024-04-17,665.867,697.802,665.867,697.802,2716077200,45813825000.0,6.22,ths
2024-04-18,695.808,709.18,682.948,698.937,3135449000,53845848000.0,0.16,ths
2024-04-19,691.588,696.804,679.47,686.713,2792104200,46590149000.0,-1.75,ths
2024-04-22,679.712,685.538,668.983,672.076,2151023400,35382934000.0,-2.13,ths
2024-04-23,671.255,682.065,670.651,673.209,1899049600,31800526000.0,0.17,ths
2024-04-24,672.421,680.503,666.784,680.503,2016914800,35218379000.0,1.08,ths
2024-04-25,674.998,697.093,672.724,689.205,2545519100,43815164000.0,1.28,ths
2024-04-26,682.804,699.416,681.435,697.199,2937489600,49500552000.0,1.16,ths
2024-04-29,697.879,727.549,697.879,725.613,3428616300,63599522000.0,4.08,ths
2024-04-30,725.132,726.743,709.491,711.898,3250964400,55132525000.0,-1.89,ths
2024-05-06,724.132,735.803,724.132,735.799,3053036100,53846022000.0,3.36,ths
2024-05-07,735.151,736.434,730.441,736.431,2771094600,44565201000.0,0.09,ths
2024-05-08,732.591,732.591,718.92,719.445,2302570200,37337729000.0,-2.31,ths
2024-05-09,728.626,752.235,728.626,745.618,3060641700,54706935000.0,3.64,ths
2024-05-10,742.751,743.431,725.455,728.721,2489734800,42318424000.0,-2.27,ths
2024-05-13,719.955,719.955,707.079,709.114,2192640000,36841295000.0,-2.69,ths
2024-05-14,710.743,716.785,706.59,709.13,1793412400,28603238000.0,0.0,ths
2024-05-15,707.369,709.75,701.365,702.073,1681400100,27326941000.0,-1.0,ths
2024-05-16,702.531,708.279,699.452,701.237,1653867600,27013646000.0,-0.12,ths
2024-05-17,700.961,713.084,697.065,713.077,2095526600,35573552000.0,1.69,ths
2024-05-20,713.377,718.622,709.686,712.632,2417028200,38789537000.0,-0.06,ths
2024-05-21,710.972,713.55,702.127,704.444,2198556700,34103155000.0,-1.15,ths
2024-05-22,703.976,715.636,703.976,714.677,2257125400,40238086000.0,1.45,ths
2024-05-23,710.633,710.633,695.148,696.348,2236381800,35982603000.0,-2.56,ths
2024-05-24,694.051,697.545,684.961,684.961,1766224100,28861024000.0,-1.64,ths
2024-05-27,687.156,692.238,679.436,692.238,2036807600,30206779000.0,1.06,ths
2024-05-28,689.919,691.536,681.869,682.283,1987773400,28527240000.0,-1.44,ths
2024-05-29,680.541,694.46,680.541,692.737,2044923400,33661352000.0,1.53,ths
2024-05-30,692.689,696.866,688.985,690.073,2137799400,32030935000.0,-0.38,ths
2024-05-31,688.621,694.537,688.579,688.612,1861223400,31198575000.0,-0.21,ths
2024-06-03,687.283,687.283,668.783,673.954,2084617000,34952574000.0,-2.13,ths
2024-06-04,669.676,672.004,660.905,671.124,1881409000,31641699000.0,-0.42,ths
2024-06-05,668.405,671.407,659.336,659.336,1757322700,27163444000.0,-1.76,ths
2024-06-06,659.109,663.099,633.325,635.369,1952747600,29976472000.0,-3.64,ths
2024-06-07,639.93,646.513,631.354,639.559,1645369400,31626152000.0,0.66,ths
2024-06-11,636.828,645.529,627.655,645.064,1439780800,26666821000.0,0.86,ths
2024-06-12,644.655,651.123,643.589,649.91,1326879950,21811652000.0,0.75,ths
2024-06-13,649.939,655.751,646.997,651.212,1682742000,26804768000.0,0.2,ths
2024-06-14,649.531,653.901,643.63,652.762,1999964200,34349354000.0,0.24,ths
2024-06-17,649.949,664.862,648.054,660.119,2292016300,42541808000.0,1.13,ths
2024-06-18,660.685,665.992,658.626,665.09,1968888900,35624875000.0,0.75,ths
2024-06-19,666.089,666.482,656.964,658.546,1706730800,27621404000.0,-0.98,ths
